path,usable,culprit,blur_laplacian_var,exposure_hist_entropy,under_over_exposed_ratio,noise_estimate_sigma,compression_artifacts_score,motion_blur_index,skin_patch_detected,skin_area_ratio,exif_orientation
images/training/chiggers/chiggersimage400.jpg,True,,903.8722348963456,6.947137832641602,0.0,16.3086,0.07771235447303922,0.011063510530427203,True,0.32968688069758223,1
images/training/chiggers/chiggersimage213.jpg,True,,383.75966731061726,7.373228073120117,0.0012888889759778976,11.8608,0.07821991677377738,0.02605797540951058,True,0.6762666666666667,1
images/training/chiggers/chiggersimage23.jpg,False,noise_estimate_sigma,6377.965298337574,6.858903408050537,0.0,51.891,0.09698394326602712,0.001566872832672239,True,0.6581257555040327,1
images/training/chiggers/chiggersimage_298.jpg,True,,115.05117243986896,7.108905792236328,0.1084810122847557,4.4478,0.056479908438289865,0.08688117028151439,True,0.545675105485232,1
images/training/chiggers/chiggersimage115.jpg,True,,135.05818410977375,6.826907157897949,0.16383147239685059,2.9652,0.04821381662406173,0.07404216184211357,True,0.7812400635930048,1
images/training/chiggers/chiggers_legimage275.jpg,True,,45.20973193368786,6.032260894775391,0.09325385093688965,1.4826,0.018324788411458334,0.2204660914359675,True,0.8771385991058123,1
images/training/chiggers/chiggersimage17.jpg,True,,490.57597148444444,7.564957618713379,0.02142222225666046,16.3086,0.08790080874573951,0.020366083280664377,True,0.7712444444444445,1
images/training/chiggers/chiggersimage119.jpg,True,,2096.5089299678375,6.854914665222168,0.012381055392324924,4.4478,0.05989223087535185,0.004763129199723686,True,0.32439446366782004,1
images/training/chiggers/chiggersimage88.jpg,True,,287.02272665478637,7.047666072845459,3.980416295235045e-05,2.9652,0.049970456665637444,0.034843220134464975,True,0.6628388329419257,1
images/training/chiggers/chiggersimage492.jpg,True,,186.51058490946826,7.690927505493164,0.001214026939123869,5.9304,0.06292000938864316,0.053513820423883376,True,0.5647414719579669,1
images/training/chiggers/chiggers_legimage15.jpg,True,,74.2418853966235,7.299111843109131,0.03537585586309433,2.9652,0.05007448944390989,0.13471630498256215,True,0.5912167542602326,1
images/training/chiggers/chiggersimage36.jpg,True,,302.76832261550453,6.837220191955566,0.022103173658251762,2.9652,0.05592024560068168,0.03302855424433148,True,0.838452380952381,1
images/training/chiggers/chiggersimage_119.jpg,False,blur_laplacian_var,22.21450264232884,5.954756259918213,0.0,2.9652,0.018958468530692305,0.4477433673435269,True,0.9389914631725234,1
images/training/chiggers/chiggersimage10.jpg,True,,74.2418853966235,7.299111843109131,0.03537585586309433,2.9652,0.05007448944390989,0.13471630498256215,True,0.5912167542602326,1
images/training/chiggers/chiggersimage298.jpg,True,,396.15566100543197,7.645718097686768,0.029466668143868446,4.4478,0.0681737787583295,0.025242602742007215,True,0.5248,1
images/training/chiggers/chiggersimage116.jpg,True,,988.7616341745173,7.533866882324219,0.01812874898314476,4.4478,0.06161064073151233,0.010115267566484848,True,0.7492951034510146,1
images/training/chiggers/chiggersimage11.jpg,True,,298.16653266313403,6.069077491760254,0.0,11.8608,0.03970811881271063,0.03351830949309033,True,1.0,1
images/training/chiggers/chiggersimage29.jpg,True,,191.8138261612837,6.689648628234863,0.00047669175546616316,2.9652,0.040564995186001644,0.052105926697897854,True,0.7785766778556815,1
images/training/chiggers/chiggersimage19.jpg,True,,89.5747858381657,6.311694145202637,0.005524205509573221,1.4826,0.029521890715056776,0.11138435635080872,True,0.8767844767844768,1
images/training/chiggers/chiggersimage6.jpg,True,,417.62884595358025,6.515563011169434,0.0,13.343399999999999,0.038492374794155945,0.023942341192705992,True,0.9981827160493827,1
images/training/chiggers/chiggersimage16.jpg,True,,363.6167670048674,6.799415588378906,0.0,11.8608,0.046289859098546646,0.027484076686729662,True,0.9205332067560619,1
images/training/chiggers/chiggersimage274.jpg,True,,85.19998470677552,6.629628658294678,0.16735659539699554,2.9652,0.04147028268552294,0.11649260372823694,True,0.7267245153843093,1
images/training/chiggers/chiggersimage299.jpg,True,,113.84157746815256,7.1678314208984375,0.0,2.9652,0.038776463153315524,0.08758612709699098,True,0.8887672650559248,1
images/training/chiggers/chiggersimage301.jpg,True,,148.76680539656041,6.511392593383789,0.0,2.9652,0.044813223446116726,0.06710082800340504,True,0.7600150498029664,1
images/training/chiggers/chiggersimage43.jpg,True,,70.1477856248053,6.713579177856445,0.0,2.9652,0.024904964484420478,0.14255617291941544,True,0.9960897181421199,1
images/training/chiggers/chiggersimage220.jpg,True,,1085.3905077335157,7.111030101776123,0.0002189228980569169,25.2042,0.06071937785429113,0.009208506411582142,True,0.5045973808860408,1
images/training/chiggers/chiggersimage8 (2).jpg,True,,106.08630082209268,6.762294769287109,0.0,7.412999999999999,0.04532109241859586,0.09420468985009518,True,0.991111111111111,1
images/training/chiggers/chiggersimage47.jpg,True,,528.0840648599753,6.078959941864014,1.9821212845272385e-05,11.8608,0.038148141374775006,0.01892849678973552,True,0.9994648272581316,1
images/training/chiggers/chiggersimage101.jpg,True,,1403.8189417560495,7.313582420349121,1.975308623514138e-05,20.7564,0.07345791985006893,0.00712412929454174,True,0.3019654320987654,1
images/training/chiggers/chiggersimage212.jpg,False,blur_laplacian_var,9.68589208206501,6.725208282470703,0.0,1.4826,0.024797697628245633,1.0302482463617517,True,0.5446229272959183,1
images/training/chiggers/chigger-bites-2.jpg,False,blur_laplacian_var,4.9802535079172685,5.923123359680176,0.0,1.4826,0.02293553913340849,1.98601248554297,True,0.9553276131045242,1
images/training/chiggers/chiggersimage291.jpg,True,,1115.08659216156,7.457067489624023,0.002539062639698386,16.3086,0.10912667816760493,0.008967913399126611,True,0.611640625,1
images/training/chiggers/chiggersimage27.jpg,True,,254.6268776931913,7.117884635925293,0.05188342556357384,8.8956,0.04283642675362381,0.039257579342150586,True,0.8578112609040444,1
images/training/chiggers/chiggersimage323.jpg,True,,658.0617025013547,7.2404680252075195,0.0007017236202955246,7.412999999999999,0.05419922435984892,0.015188812229931268,True,0.9252664356826455,1
